,smiles,Lipop,rd_8,rd_32,rd_64,rd_128,rd_512,rd_1024,rd_2048,rd_4096,rd_8192,rd_16384
1234,Nc1nc(N)c(nc1Cl)C(=O)Nc2ccccn2,0.4123726402925215,2,1,3,5,2,2,4,5,5,3
1235,CN1CCN(CC1)C(=O)c2cc3cc(Cl)ccc3[nH]2,0.18806115067249413,2,3,3,5,3,1,3,5,1,4
1236,CCn1c(C)c(C(=O)O)c(c2cccc(c2)N3CCN(CC3)c4ccc(NS(=O)(=O)c5ccc(N[C@H](CCN6CCC(O)CC6)CSc7ccccc7)c(c5)S(=O)(=O)C(F)(F)F)cc4)c1c8ccc(Cl)cc8,1.6834710814726763,5,2,4,4,2,4,2,1,2,3
1237,CC1CN(C1)C(=O)c2nnc3c(cccc3c2N)c4ncccn4,-0.8005709702454041,3,5,5,5,1,2,3,1,4,5
1238,OC[C@H](Nc1ncc(Cl)c(Nc2cc([nH]n2)C3CC3)n1)c4ccc(F)cc4,1.3096185987726308,5,4,3,3,2,2,5,3,1,4
1239,C[C@H]1COCCN1c2cc(CS(=O)(=O)C)nc(n2)c3ccc4[nH]ccc4c3,0.1714454847747143,5,2,4,4,1,4,2,4,2,2
1240,COCCCc1cc(Nc2nc(NCc3onc(C)c3)ncc2Br)n[nH]1,0.7446859582481175,4,4,1,4,3,4,5,2,3,5
1241,OCc1ccc(OC2CCN(CC3CCN(CC3)[C@@H](Cc4ccccc4)C(=O)O)CC2)cc1Cl,-1.1411921211498899,5,1,4,2,3,1,3,2,1,1
1242,OC(=O)CNCCNc1ccc(Cl)c(c1)C(=O)NCC23CC4CC(CC(C4)C2)C3,-0.19409916497644134,4,2,4,1,4,5,4,1,2,2
1243,COc1cc(ccc1C2CC2)N3CCN([C@H](C)C3)C(=O)[C@@H]4CCCC[C@H]4C(=O)NC5(CC5)C#N,1.0936149421014936,1,3,4,1,4,2,3,1,3,1
1244,CCNC(=O)c1ccc(C)c(c1)N2C=Nc3ccc(cc3C2=O)N4CCN(C)CC4,-0.5845673135742667,3,2,1,3,3,1,1,1,1,2
1245,O=C(Nc1nc(cs1)c2ccccc2)c3cccnc3,1.2016167704370622,4,4,1,2,5,1,4,3,5,5
1246,CS(=O)(=O)n1c2ccccc2c3cc(NC(=O)CCc4ccncc4)ccc13,1.0188444455614842,4,2,3,3,3,5,4,5,1,3
1247,C[C@@H]1CN(CCN1c2ncc(OCc3ccncc3C#N)cn2)C(=O)OCC(F)(F)F,0.6865311276058883,1,3,3,2,3,4,1,1,2,4
1248,Nc1nnc(Cc2ccc(Cl)cc2)s1,0.13821415297915465,2,4,4,4,5,4,1,3,1,4
1249,OC(=O)c1c(C#N)c2ccccc2n1Cc3ccc(Cl)c(Cl)c3,-0.7590318055009546,5,2,3,5,4,5,5,3,1,3
1250,O[C@@H](CNCCc1cccc(c1)c2cccc(CNCc3ccccc3)c2)c4ccc(O)c5NC(=O)Sc45,0.12159848708137486,5,3,1,1,3,3,4,5,4,1
1251,CC(C)n1c(C)ncc1c2ccnc(Nc3ccc(cc3)S(=O)(=O)CCCN4CCOCC4)n2,0.212984649519164,4,5,1,1,4,5,2,2,2,5
1252,C[C@H](CO)Nc1nc(SCc2ccccc2F)nc3nc(N)sc13,0.7862251229925672,4,3,4,4,4,3,1,2,1,4
1253,OCC[C@]1(CCCNC1)c2ccc(Cl)c(Cl)c2,-1.2907331142299079,5,1,2,1,2,1,2,1,5,3
1254,C=CCN(C1CCN(CCC(c2ccccc2)c3ccccc3)CC1)C(=O)Nc4ccccc4,1.1850011045392823,2,4,4,2,4,2,2,4,3,4
1255,C[C@H](NC(=O)c1c(C)nn(c1NS(=O)(=O)c2ccc(cc2)C#N)c3ccc(F)cc3)C(C)(C)C,-1.4319662743610366,5,2,3,4,4,1,4,3,5,4
1256,OC(=O)[C@H](Cc1ccc(F)cc1)N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2,0.6699154617081085,4,5,1,5,4,1,1,1,1,5
1257,CS(=O)(=O)c1cccc(Nc2nccc(Nc3cccc4ncoc34)n2)c1,0.2711394801613932,4,4,2,1,4,4,1,2,3,5
1258,COCCC(=O)N(C)c1ccc(Nc2ncc3cc(ccc3n2)c4ccncc4)cc1,0.8776112854303559,4,5,1,4,3,3,5,4,4,3
1259,C[C@@H]1CN(CCN1c2ncc(OCc3ccc(cc3)C#N)cn2)C(=O)OC(C)(C)C,0.5951449651680994,1,1,4,5,4,4,3,2,5,4
1260,CC(C)n1c(C)ncc1c2ccnc(Nc3ccc(cc3)N4CCN(CC4)S(=O)(=O)CCN(C)C)n2,0.2877551460591731,2,2,1,3,2,5,4,5,4,4
1261,Nc1ccc2ccccc2n1,-0.39348715574979903,5,4,5,1,2,1,2,3,3,3
1262,CCCCN1Cc2c(O)n3nc(cc3nc2C1=O)c4occc4,-1.1411921211498899,1,1,3,5,1,5,4,4,1,4
1263,CN1C=C(C(=O)NC[C@@H](O)CN2CCC(CC2)Oc3ccc(Cl)c(Cl)c3)C(=CC1=O)C(F)(F)F,0.4871431368325305,5,4,1,2,2,4,4,1,3,4
1264,Nc1nc2ccc(cc2s1)c3cccc(O)c3,0.7696094570947873,2,5,3,2,3,2,4,5,3,2
1265,CC#CCN1C(=O)N(CC2CC2)c3nn(Cc4ccnc5ccc(Cl)cc45)c(c3C1=O)c6cncn6C,1.1933089374881722,2,2,5,3,5,1,1,4,1,2
1266,C[C@@H]1CN(CCN1C(=O)[C@@H]2CCCC[C@H]2C(=O)NC3(CC3)C#N)c4ccc5c(C)nn(C)c5c4,0.43729613913919135,2,2,4,5,4,1,1,2,3,2
1267,Cc1nccc(c1Cl)c2ccc(cc2)c3nc4ccncc4c(O)c3C#N,-0.14425216728310186,1,1,1,3,2,2,1,2,4,5
1268,O=C1C=C(Oc2c1cccc2c3ccccc3)N4CCOCC4,0.6034527981169892,4,4,3,5,1,2,1,2,5,4
1269,COc1ncc2C=CC(=O)N(CCN3CCC(CC3)NCc4cc5OCCOc5cn4)c2n1,-1.639662098083284,1,2,5,1,4,5,2,2,2,2
1270,COc1cc(ccc1Cc2cn(C)c3ccc(NC(=O)CC4CCCC4)cc23)C(=O)O,-0.14425216728310186,3,4,4,4,4,1,2,3,4,3
1271,Cc1c(c2cc(F)ccc2n1CC(=O)O)S(=O)(=O)c3ccc(Cl)cc3,-1.9387440842433208,4,5,3,2,4,1,4,4,3,5
1272,NS(=O)(=O)c1ccc(Nc2nccc(Nc3c(Cl)ccc4OCOc34)n2)cc1,0.43729613913919135,4,2,5,3,5,3,4,4,4,1
1273,CCC(C)(CC)C[C@@H](N1CCC[C@@H](C1)N2C=C(C)C(=O)NC2=O)c3ccc(C(=O)O)c(Oc4cccc(Br)c4)c3,-0.1691756661297716,1,4,2,5,3,2,5,3,4,3
1274,CC1(C)[C@@H]2CC[C@@]1(CS(=O)(=O)N3CCN(CC3)c4ccc(cn4)C#N)C(=O)C2,0.2379081483658336,2,3,5,5,3,5,4,3,2,1
1275,NS(=O)(=O)c1cc2c(NC(NS2(=O)=O)C(Cl)Cl)cc1Cl,-1.4984289379521558,1,5,1,3,4,2,3,2,5,5
1276,Cc1nc2ncnn2c(O)c1CCOC(=O)c3ccccc3F,-0.9833432951209821,3,1,5,4,1,1,5,4,2,5
1277,O[C@H](CNS(=O)(=O)c1cccc(c1)C#N)CN2CCC(CC2)Oc3ccc(Cl)c(Cl)c3,1.035460111459264,2,3,4,1,2,5,1,2,5,4
1278,O=C(NCCCCc1ccccc1)c2ccccc2,1.3511577635170802,2,3,3,5,5,4,2,5,3,3
1279,CC(C)C[C@H](NC(=O)N1CCOCC1)C(=O)NCC#N,-1.7393560934699628,1,2,1,5,4,3,5,4,5,2
1280,NC(=O)C1CCCCC1,-1.058113791660991,5,4,5,3,2,2,2,1,5,1
1281,CN(C)c1ncnc2nc[nH]c12,-1.0165746269165417,4,4,4,1,5,5,1,1,1,4
1282,Nc1nonc1\C(=N\O)\Nc2ccc(F)c(Cl)c2,0.43729613913919135,2,2,4,5,1,2,2,5,3,3
1283,COc1ccc(cc1)S(=O)(=O)Nc2ccccn2,-1.0830372905076606,2,5,2,4,4,5,4,1,2,1
1284,Cc1ccc(cc1)c2csc3ncnc(O)c23,0.3459099767014022,4,4,1,3,5,2,1,1,2,1
1285,CCOc1ccccc1c2ccc(cc2)c3nc4ccncc4c(O)c3C#N,0.6865311276058883,2,3,2,2,3,1,4,1,1,1
1286,COc1ccc(NC(=O)C=C)cc1,-0.4101028216475788,5,3,5,1,4,4,3,4,5,3
1287,CC1=CN([C@H]2CCCN(C2)S(=O)(=O)c3ccc(O)c(Oc4cccc(Br)c4)c3)C(=O)NC1=O,0.10498282118359502,2,2,4,1,5,3,5,5,1,4
1288,CS(=O)(=O)c1ccc2C(=CNC(=O)c2c1)C(=O)NC[C@@H](O)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,0.3791413084969618,1,1,4,2,3,5,2,4,2,1
1289,CN1CCC[C@H]1c2ccccn2,-1.4402741073099266,2,5,2,1,5,2,2,5,3,5
1290,Oc1ccc(cc1)c2oc3ccc(O)cc3n2,1.0188444455614842,3,1,3,1,2,1,2,4,4,3
1291,CC[C@H](Nc1ncnc2[nH]cnc12)C3=Nc4cccc(F)c4C(=O)N3c5ccccc5,0.4539118050369712,2,4,2,2,1,2,3,1,3,3
1292,Cn1c(Nc2ccc(cc2)C(F)(F)F)nc3cc(Oc4ccnc(c4)c5ncc([nH]5)C(F)(F)F)ccc13,1.060383610305934,5,1,4,3,1,5,1,2,3,3
1293,Nc1nc(ns1)c2ccccc2,0.021904491694696302,5,3,1,2,5,4,3,2,3,3
1294,N\C(=C(/C#N)\c1ccccc1C(F)(F)F)\Sc2ccc(N)cc2,1.0188444455614842,5,3,4,3,3,1,2,5,2,4
1295,CC(N(O)C(=O)N)c1cc2ccccc2s1,-0.10271300253865252,2,1,3,3,3,5,3,2,2,2
1296,Cc1onc(NC(=O)CSc2nc(C)cc(C)n2)c1,-0.5430281488298171,2,3,5,4,3,3,2,1,4,4
1297,COc1c(cc2ccccc2c1C(=O)N(C)C[C@@H](CCN3CCC(CC3)N4CCCNC4=O)c5ccc(Cl)c(Cl)c5)C#N,0.6865311276058883,4,4,2,1,4,4,2,2,5,4
1298,CNC1=Nc2ncccc2C(=NC1c3ccns3)c4occc4,-0.6094908124209364,1,1,2,4,1,4,2,5,2,5
1299,CN1C(=O)N(C)c2ncn(CC(O)CO)c2C1=O,-2.8442978756723196,4,4,3,5,5,2,4,2,5,3
1300,CN1C(=O)CC(C)(CCc2cccc(c2)c3ccccc3)N=C1N,-0.11932866843643232,3,1,5,4,4,4,5,5,2,5
1301,COc1cc(ccc1Cc2cn(C)c3ccc(cc23)C(=O)NCCc4ccccc4)C(=O)NS(=O)(=O)c5ccccc5C,0.2794473131102829,3,4,4,1,5,3,3,2,4,1
1302,Cc1ccc(cc1)c2nn(c3ncnc(N)c23)C(C)(C)C,1.600392751983777,2,5,2,3,3,3,1,4,4,2
1303,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC4CCN(CC(=O)N)CC4,0.7696094570947873,3,4,2,2,1,1,2,5,3,4
1304,NC(=O)c1ccc(Br)cc1,-0.3519479910053494,5,3,5,1,5,4,2,1,3,3
1305,C1CCN(CC1)c2ncnc3[nH]cnc23,-0.27717749446534024,3,3,3,2,2,1,5,3,2,1
1306,CCOc1cccc(Nc2oc(nn2)C(=O)Nc3ccc(nc3)N4CCOCC4)c1,1.1850011045392823,2,1,4,1,2,5,2,5,4,4
1307,C[C@H](Oc1ccc(SCCCCCc2ccccc2)cc1)C(=O)c3nc(C)c(CCCC(=O)O)s3,-0.11932866843643232,3,3,5,2,3,1,5,4,4,5
1308,Fc1ccc(CN2CCN(CC2)[C@H](c3ccc(cc3)C(=O)N4CCC4)c5cccc(NC(=O)C6CC6)c5)cc1,1.168385438641503,1,3,2,3,3,2,1,5,3,2
1309,N[C@H](Cc1c[nH]c2ccccc12)C(=O)O,-2.570139388358953,5,4,2,5,1,1,3,3,3,4
1310,CC(C)CN1C(=O)N(C)C(=O)c2c(SCCCO)c(Cc3ccccc3C(F)(F)F)sc12,1.558853587239328,3,5,2,3,3,2,4,3,5,4
1311,CN1C(=O)N(CC2CC2)c3nn(Cc4ccnc5ccc(Cl)cc45)c(c6oc(cc6Cl)S(=O)(=O)C)c3C1=O,1.492390923648209,2,2,4,4,2,2,5,2,4,4
1312,C[C@H](NC(=O)c1c(C)nn(C2CCC2)c1NS(=O)(=O)c3ccc(C)cc3)C(C)(C)C,-0.5014889840853676,2,4,5,2,2,1,5,2,1,3
1313,Clc1ccc2C(=O)C3=C(Nc2c1)C(=O)NN(Cc4cccs4)C3=O,-0.5430281488298171,1,1,4,2,4,1,1,2,5,1
1314,COc1ccc2N=CC(=O)N(CCN3CC[C@@H](NCc4ccc5OCC(=O)Nc5n4)[C@@H](F)C3)c2c1,-1.1162686223032203,4,4,1,3,4,1,3,5,4,5
1315,O=C(Nc1ccc(nc1)n2ccnc2)c3ccc(cc3)C#N,0.021904491694696302,1,2,2,1,2,1,4,5,4,5
1316,Nc1[nH]ncc1S(=O)(=O)c2ccccc2,-0.8919571326831929,1,2,3,5,3,2,2,2,5,3
1317,Cc1ccc(cc1)S(=O)(=O)Nc2c(C(=O)NCC(C)(C)C)c(C)nn2c3ccccc3,-0.5928751465231565,3,3,2,5,4,3,1,5,5,1
1318,CS(=O)(=O)Cc1cc(nc(n1)c2cccc3[nH]ccc23)N4CCOCC4,-0.39348715574979903,5,2,4,2,4,5,1,1,5,1
1319,C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3c(N)nc(OCC4CCC(F)(F)CC4)nc23,-0.3768714898520191,2,1,4,4,5,5,4,5,2,4
1320,CCn1c2ccccc2c3cc(NC(=O)CCc4ccncc4)ccc13,1.3096185987726308,3,1,1,3,2,1,5,4,2,3
1321,CCS(=O)(=O)c1ccc(c2cc(Cl)ccc2OCC(=O)O)c(c1)C(F)(F)F,-1.2907331142299079,4,4,5,1,4,3,4,2,5,4
1322,COc1ccccc1C[C@H](N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2)C(=O)O,0.4954509697814206,3,3,1,4,1,5,2,1,4,3
1323,COc1cc2nnc(C(=O)N)c(Nc3ccc(F)cc3F)c2cc1N4CCN(C)CC4,0.15482981887693448,2,2,5,3,2,4,1,2,2,1
1324,Fc1ccc2cn[nH]c2c1,0.10498282118359502,3,1,2,3,5,2,4,2,1,3
1325,CC(C)N(CCCNC(=O)Nc1ccc(cc1)C(C)(C)C)C[C@H]2O[C@H]([C@H](O)[C@@H]2O)n3ccc4c(N)ncnc34,0.18806115067249413,5,1,1,1,4,5,3,5,5,1
1326,CCC1(CCC(=O)NC1=O)c2ccc(N)cc2,-1.307348780127688,2,3,4,3,3,2,2,4,1,3
1327,OC(=O)CCCc1ccc(cc1)N(CCCl)CCCl,-0.5845673135742667,1,1,1,1,4,3,4,4,4,2
1328,NC1=NC2(CCN(CC2)C(=O)c3ccc(cc3)C#N)Nc4cccc(F)c14,-1.2575017824343486,4,3,2,4,1,2,1,1,4,2
1329,Cc1ccc(cc1c2ccc(nc2)C(=O)NCC3CC3)C(=O)NC4CC4,0.9856131137659246,4,1,4,2,5,2,1,1,2,2
1330,CC(C)N=C1C=C2N(c3ccc(Cl)cc3)c4ccccc4N=C2C=C1Nc5ccc(Cl)cc5,0.8277642877370165,2,1,2,5,4,2,3,1,4,1
1331,CO[C@@H]1CN(CCN2C(=O)C=Nc3ccc(OC)cc23)CC[C@H]1NCc4ccc5OCC(=O)Nc5n4,-0.9999589610187616,3,3,3,2,1,2,4,1,2,3
1332,Oc1cc(OCc2ccccc2)ccn1,-0.4017949886986889,1,5,5,2,5,5,2,3,4,3
1333,CN(C)CC(O)COc1ccc(Nc2cc(Nc3cc(Cl)ccc3Cl)ncn2)cc1,0.3542178096502923,3,4,3,4,1,2,4,5,1,1
1334,CC(C)CN1C(=O)N(C)C(=O)c2c1sc(Cc3ccccc3C(F)(F)F)c2C(=O)N4C[C@H](O)CO4,0.8111486218392367,1,5,1,1,5,2,5,5,4,4
1335,CN1CCN(CC1)c2ccc(Nc3ncc(C)c(Nc4cccc(c4)S(=O)(=O)NC(C)(C)C)n3)cc2,0.5536058004236497,4,3,1,2,5,3,5,3,4,2
1336,COc1cc2ncnc(Nc3ccncc3)c2cc1OC,0.038520157592476116,1,1,4,3,5,5,4,5,1,5
1337,N(c1ccccc1)c2[nH]nnc2c3ccccc3,0.9939209467148148,5,4,5,5,1,3,1,5,2,5
1338,O=C(NC1(CC1)C#N)[C@@H]2CCCC[C@H]2C(=O)N3CCN(CC3)c4nc5cnccc5s4,-0.42671848754535857,4,1,1,3,2,3,4,5,2,5
1339,O[C@@H](CNCCc1ccc(CNCCc2ccccc2)cc1)c3ccc(O)c4NC(=O)Sc34,-0.8836492997343031,4,1,3,4,1,1,5,2,3,5
1340,NS(=O)(=O)c1cc(Cl)c(Cl)c(c1)S(=O)(=O)N,-1.0414981257632112,1,3,3,3,2,4,5,2,3,1
1341,Fc1ccc(cc1)c2cn3ccccc3n2,0.7696094570947873,1,5,4,4,2,3,2,3,3,5
1342,Fc1ccc(CC2=NNC(=O)c3ccccc23)cc1N4C(=O)CCC4=O,-0.975035462172092,4,5,5,1,3,5,3,2,1,3
1343,O=C(Nc1cc(nn1c2ccccc2)c3ccccc3)c4cccc(c4)C#N,1.36777342941486,4,5,2,1,1,4,3,4,2,2
1344,CN(C)c1cccc2c(cccc12)S(=O)(=O)N(C)CC(=O)O,-3.010454534650118,1,2,4,3,2,1,2,1,3,1
1345,Cc1cc(on1)c2ccc(cc2F)N3C[C@H](Cn4ccnn4)OC3=O,-0.1525600002319918,5,4,4,3,1,4,5,2,1,3
1346,COc1ccnc(NC2CCN(CC2)C(=O)c3ccccc3)c1,-0.09440516958976243,2,3,2,2,5,2,5,5,4,3
1347,CCC(=O)N[C@H]1CC[C@H](C1)C(=O)N(C)c2ccc(cc2)c3oc4ccccc4n3,1.0188444455614842,5,1,2,4,4,5,4,1,5,5
1348,Nc1c(cnn1c2ccc(F)cc2)C(=O)c3cccc(OC[C@H](O)CO)c3,-0.19409916497644134,5,2,3,3,3,1,5,4,2,3
1349,O=C1C=C(N=C2N(Cc3cccc4ccccc34)C=CN12)N5CCOCC5,0.9357661160725852,2,1,4,1,3,2,3,5,5,4
1350,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN4CCN(C)CC4,0.9357661160725852,2,5,2,5,5,4,4,5,4,2
1351,O=C1NCCc2[nH]c(cc12)c3ccncc3,-0.5679516476764869,4,2,2,5,3,3,1,5,5,5
1352,CCN(C1CCN(CCC(c2ccccc2)c3ccccc3)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C,0.6865311276058883,4,3,1,5,3,1,1,2,2,4
1353,COc1cc(ccc1OCCN2CCCC2)N3C=Nc4cc(sc4C3=O)c5ccc(Cl)cc5,0.47052747093475106,2,5,4,4,4,1,1,1,5,4
1354,CN(C)c1ccnc2sc3C(=O)N(C=Nc3c12)c4ccccc4,0.13821415297915465,2,3,2,1,1,5,3,4,3,2
1355,CN1CCc2c(NC(=O)Cc3ccccc3)c4ccccc4nc12,0.5203744686280901,2,2,4,5,4,2,3,5,4,5
1356,C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3c(N)nc(OC(C4CC4)C(F)(F)F)nc23,-0.28548532741423016,2,1,2,5,5,2,5,2,1,3
1357,Cc1c[nH]c(\C=C\2/C(=O)Nc3ccccc23)c1CCC(=O)O,-0.8088788031942941,2,1,5,3,3,1,2,4,2,2
1358,COc1ccc(Nc2nccc(n2)c3cnc(C)n3C(C)C)cc1,1.0437679444081542,3,2,5,4,4,1,2,4,1,3
1359,C[C@H](Oc1ncc(Cl)c(Nc2cc(C)[nH]n2)n1)c3ncc(F)cn3,-0.29379316036312003,4,3,5,4,5,2,4,5,5,5
1360,Clc1cnc(cc1C(=O)NCC23CC4CC(CC(C4)C2)C3)N5CCNCC5,-0.06948167074309287,2,5,1,5,4,2,5,4,1,5
1361,Cc1c(Sc2ccc(Cl)cc2)c3cc(Cl)ccc3n1Cc4nnn[nH]4,0.8942269513281358,5,4,1,5,3,5,1,2,3,5
1362,CC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C2=O)C(=O)O,-2.5202923906656136,4,2,5,3,5,4,5,2,5,5
1363,CN(C)CCOC(c1ccccc1)c2ccccc2C,-0.5845673135742667,2,5,2,1,3,3,1,1,4,5
1364,CC(C)c1noc(n1)N2CCN([C@H](C)C2)c3ncc(OCc4ccncc4C#N)cn3,0.7696094570947873,5,5,2,1,5,4,1,4,1,3
1365,C[C@@H](N(CC1CCS(=O)(=O)CC1)C(=O)Cc2ccc(c(F)c2)C(F)(F)F)C3=Nc4ncccc4C(=O)N3c5ccc(Cl)cc5,0.6034527981169892,1,4,3,1,3,2,2,3,3,2
1366,CCOc1ccc2nc(NC(=O)CC)sc2c1,1.0188444455614842,5,3,3,2,5,5,2,3,4,3
1367,CC1=CN([C@H]2CCCN(C2)S(=O)(=O)c3ccc(C(=O)O)c(Oc4cccc(Cl)c4)c3)C(=O)NC1=O,-2.8692213745189896,1,1,1,2,4,4,1,2,2,4
1368,[O-][N+](=O)c1ccc(cc1)C2=Nc3ccccc3C(=O)N2,0.2711394801613932,3,2,5,3,5,3,3,1,3,3
1369,O=C(NCc1ccccn1)c2ccc(Oc3ccccc3)cc2,0.43729613913919135,2,1,4,4,3,1,1,5,1,3
1370,CN1CCN(CC1)S(=O)(=O)c2ccc(cc2F)c3cnc(N)c(n3)C(=O)Nc4cccnc4,0.40406480734363176,4,2,2,3,3,1,1,2,1,2
1371,COc1ccccc1C2=COc3cc(O)ccc3C2=O,0.3126786449058426,5,5,2,5,5,3,4,2,2,5
1372,Cn1cc(CN2CCc3cc4nc(N)sc4cc3CC2)cn1,-0.9251884644787526,5,3,1,1,5,1,1,4,1,5
1373,Fc1ccc(cc1F)N2C=CN=C(SCC(=O)NC3CCCC3)C2=O,-0.14425216728310186,1,5,3,3,3,3,1,3,1,5
1374,CC(C)C(NC(=O)CN1C(=O)C(=CC=C1c2ccccc2)NC(=O)OCc3ccccn3)C(=O)C(F)(F)F,-0.21902266382311106,3,4,2,3,2,3,2,1,4,5
1375,Cn1c(SCc2c(Cl)cccc2Cl)nnc1c3ccc4nonc4c3,0.9773052808170348,3,5,2,2,5,3,2,5,5,5
1376,COc1ccc(cc1)C(=O)CS(=O)(=O)c2ccccc2,-0.1774834990786615,3,2,5,4,4,1,1,2,1,1
1377,CN(C)CC\C=C\1/c2ccccc2Sc3ccc(Cl)cc13,1.035460111459264,2,3,3,1,2,2,3,2,1,5
1378,Clc1ccc(cc1)C2(CCC2)C(=O)Nc3oc(nn3)C(=O)Nc4ccc(cc4)N5CCOCC5,0.8526877865836865,5,2,4,3,3,2,3,2,1,2
1379,C[C@H](CO)Nc1nc(SCc2ccccc2)nc3NC(=O)Nc13,0.4788353038836408,1,5,5,1,2,1,2,3,1,2
1380,COCCN(C)Cc1ccc(Nc2ncc3cc(ccc3n2)c4ccncc4)cc1,0.3957569743947417,3,5,2,5,1,3,5,3,1,4
1381,CC(COc1ccccc1)NC(C)C(O)c2ccc(O)cc2,-1.3405801119232477,1,2,2,3,4,2,1,1,5,5
1382,CN(C1CCN(Cc2ccc(cc2)C(F)(F)F)CC1)C(=O)Cc3ccc(NC(=O)C)cc3,0.6034527981169892,1,1,3,1,5,2,5,5,3,1
1383,C[C@@H](C[C@@](C)(CS(=O)(=O)N1CCN(CCc2ccc(Cl)cc2Cl)CC1)N(O)C=O)c3ncc(F)cn3,0.9108426172259156,5,5,4,1,1,1,4,3,3,1
1384,CN1CCN(CC1)c2ccc(Nc3ncc(F)c(N[C@@H]4[C@@H]5C[C@@H](C=C5)[C@@H]4C(=O)N)n3)cc2C,0.6034527981169892,5,5,3,3,4,3,4,3,4,3
1385,Cc1ccc2c(c1)c(Sc3ccccc3)c(CC(=O)O)n2C,-0.3602558239542393,1,2,1,3,4,5,3,5,4,4
1386,CC(C)n1c(C)ncc1c2nc(Nc3ccc(cc3)N4CC(C4)NC(=O)C)ncc2F,0.4871431368325305,1,5,2,1,4,2,4,1,4,5
1387,NC(=O)c1cc2ccccc2nc1N,-0.9168806315298628,4,4,4,3,3,5,2,4,2,4
1388,O=C(N1CCNCC1)c2cc3ccccc3[nH]2,-1.307348780127688,3,4,3,2,3,2,3,3,4,2
1389,N#CCc1c[nH]c2ccc(OCc3ccccc3)cc12,1.2763872669770713,2,4,2,2,2,3,5,2,1,2
1390,CN([C@@H]1CCN(Cc2nc3ccccc3s2)C[C@@H]1F)C(=O)Cc4ccc(cc4)S(=O)(=O)C,-0.061173837794202775,1,1,3,1,4,1,3,2,4,3
1391,CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N2CC[C@H]3CCN(CCc4ccccc4)C[C@@H]23,0.2462159813147237,1,2,5,3,4,1,2,3,4,1
1392,CC(C)C(NC(=O)CN1C(=O)C(=CN=C1c2ccc(F)cc2)N)C(=O)C(F)(F)F,-0.9334962974276424,1,2,2,4,5,4,1,4,5,2
1393,Cc1cc(Nc2ccnc(NCc3onc(c3)C4CC4)n2)n[nH]1,0.2711394801613932,5,1,4,2,1,1,3,2,2,3
1394,COc1ccc2CCC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1,-1.2575017824343486,5,3,4,5,1,2,2,1,4,5
1395,COc1cccc(c1)C(=O)NCCCOc2cccc3ccc(N)nc23,0.2379081483658336,2,3,5,3,4,3,3,3,5,5
1396,Cc1ccc(cc1)c2ccc(F)cc2COc3ccc(CCC(=O)O)cc3,0.8859191183792461,1,2,2,4,5,3,1,4,2,5
1397,CC[C@H](C)[C@H](N)C1=N[C@@H](CS1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@H]2CCCCNC(=O)[C@H](CC(=O)N)NC(=O)[C@@H](CC(=O)O)NC(=O)[C@H](Cc3cnc[nH]3)NC(=O)[C@@H](Cc4ccccc4)NC(=O)[C@@H](NC(=O)[C@@H](CCCN)NC2=O)[C@@H](C)CC,-2.187979072710017,5,3,2,2,4,3,2,2,2,1
1398,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)[C@@H](C)C(=O)N,1.035460111459264,2,3,4,4,5,2,3,2,3,1
1399,OC(=O)c1[nH]c2cc(Cl)cc(Cl)c2c1\C=C\C(=O)Nc3ccccc3,-0.5430281488298171,3,5,5,3,5,3,5,1,3,5
1400,CC(C)C(NC(=O)CN1C(=O)C(=CC=C1c2ccccc2)NC(=O)NCc3cccnc3)C(=O)C(F)(F)F,0.5536058004236497,5,2,2,3,5,4,1,3,2,1
1401,CC[C@H](NC(=O)c1c([S+]([O-])CC)c(nc2ccccc12)c3ccccc3)c4ccccc4,1.060383610305934,5,3,1,2,2,4,4,3,4,5
1402,Nc1n[nH]c2c(Cl)cccc12,-0.39348715574979903,4,4,3,5,2,3,4,5,5,5
1403,NC(=O)c1cccc(OC2CCN(CC3CC3)CC2)c1,-1.3987349425654771,3,5,2,3,1,1,4,2,2,3
1404,Cc1cc(CN2Cc3ccccc3C2C(=O)Nc4ccc(Cl)cc4)ccc1OCC(=O)O,-0.6593378101142758,4,4,3,1,5,4,4,5,5,4
1405,CC(C)CN1C(=O)N(C)C(=O)c2c(SC3CCCC3)c(Cc4ccccc4C(F)(F)F)sc12,1.6917789144215662,3,1,4,4,1,2,2,1,5,2
