,rd_2,rd_32,rd_128,rd_512,rd_1024
6436,4,1,1,5,2
6437,2,2,5,4,1
6438,4,5,2,3,2
6439,4,3,3,1,2
6440,3,2,4,3,3
6441,1,4,3,3,4
6442,5,4,5,5,3
6443,2,5,2,2,3
6444,5,1,1,5,1
6445,4,5,5,5,1
6446,1,4,2,5,4
6447,1,4,1,5,5
6448,3,4,1,1,5
6449,2,5,3,2,5
6450,1,1,3,5,5
6451,5,3,5,4,2
6452,5,5,5,5,2
6453,5,4,5,2,2
6454,4,3,3,2,4
6455,5,3,1,1,3
6456,5,5,5,5,4
6457,1,2,3,1,3
6458,4,3,2,5,3
6459,2,2,4,4,3
6460,5,4,2,3,3
6461,5,2,2,3,1
6462,2,4,1,4,4
6463,5,4,2,1,1
6464,3,4,2,5,2
6465,5,2,3,3,5
6466,4,1,5,5,5
6467,4,4,1,5,4
6468,3,4,5,2,2
6469,5,2,3,1,2
6470,4,4,3,4,3
6471,3,5,2,3,3
6472,5,3,4,5,2
6473,1,4,1,5,1
6474,4,4,5,2,5
6475,2,4,2,5,1
6476,4,5,3,1,2
6477,5,5,3,5,1
6478,3,5,4,3,2
6479,5,2,5,3,2
6480,2,3,3,4,5
6481,4,3,5,3,4
6482,3,2,5,2,5
6483,4,1,1,4,2
6484,5,1,2,5,4
6485,2,5,5,3,5
6486,1,3,5,4,5
6487,1,2,4,3,3
6488,4,2,4,2,3
6489,2,4,4,2,1
6490,5,4,5,3,2
6491,1,4,5,3,5
6492,1,1,1,3,2
6493,3,3,2,1,1
6494,4,1,4,4,5
6495,5,3,2,4,1
6496,3,2,5,2,1
6497,4,5,3,3,5
6498,4,4,4,4,2
6499,3,4,4,5,1
6500,1,1,4,5,4
6501,4,4,4,4,1
6502,5,2,4,3,2
6503,2,4,5,5,5
6504,4,1,3,1,2
6505,1,2,1,1,4
6506,4,3,2,1,3
6507,5,3,2,1,4
6508,2,1,2,1,4
6509,2,4,3,1,5
6510,4,5,5,2,5
6511,1,4,3,5,3
6512,4,4,3,3,4
6513,3,2,1,4,1
6514,4,4,4,2,3
6515,2,5,4,3,2
6516,3,1,4,2,4
6517,3,5,3,1,4
6518,5,3,1,2,4
6519,1,5,5,2,3
6520,1,2,2,3,1
6521,5,2,3,2,1
6522,2,2,1,4,5
6523,4,1,3,2,2
6524,1,1,2,4,1
6525,1,1,2,4,1
6526,3,1,3,2,1
6527,2,2,1,3,5
6528,4,1,4,1,1
6529,4,1,5,4,3
6530,2,2,1,5,3
6531,5,1,1,5,3
6532,4,1,3,3,3
6533,2,5,1,1,2
6534,2,3,5,4,3
6535,1,4,1,2,5
6536,5,4,1,3,4
6537,5,5,5,5,4
6538,5,1,5,3,3
6539,5,1,2,4,2
6540,4,4,4,3,5
6541,3,3,1,5,5
6542,1,5,4,4,3
6543,1,1,1,5,1
6544,5,5,3,3,5
6545,1,1,1,2,3
6546,2,3,4,3,4
6547,4,4,3,5,3
6548,5,5,5,3,3
6549,5,1,1,1,3
6550,4,4,2,3,4
6551,5,2,4,3,5
6552,5,5,2,3,2
6553,1,5,3,1,4
6554,5,1,4,4,4
6555,5,5,1,1,1
6556,2,1,3,1,5
6557,5,5,1,2,5
6558,2,5,4,1,2
6559,5,5,3,4,5
6560,3,2,1,4,1
6561,2,4,2,5,3
6562,3,2,5,5,2
6563,4,3,2,1,4
6564,4,5,3,2,1
6565,1,4,3,4,2
6566,4,2,3,4,4
6567,4,4,3,2,3
6568,2,4,4,3,2
6569,5,5,3,4,4
6570,2,4,1,2,4
6571,3,5,5,5,3
6572,2,4,3,2,3
6573,2,2,5,5,4
6574,2,5,5,2,5
6575,4,1,1,3,1
6576,4,5,1,4,1
6577,5,5,4,1,2
6578,3,3,5,3,3
6579,2,4,5,5,5
6580,4,2,3,3,2
6581,4,1,2,2,4
6582,5,5,2,3,1
6583,2,3,4,5,5
6584,3,5,3,1,5
6585,3,5,4,2,1
6586,2,4,1,2,4
6587,5,3,1,3,4
6588,3,3,4,3,4
6589,1,4,4,3,3
6590,3,1,4,1,3
6591,3,5,2,1,2
6592,2,2,5,4,1
6593,1,3,2,1,4
6594,5,2,5,1,3
6595,1,4,1,2,3
6596,1,1,2,1,3
6597,3,5,4,4,5
6598,4,2,1,2,5
6599,4,3,4,2,5
6600,3,1,3,5,2
6601,5,5,2,5,2
6602,4,3,2,5,3
6603,2,1,3,5,2
6604,4,5,1,2,1
6605,5,1,1,5,5
6606,5,2,4,2,2
6607,3,5,3,1,1
6608,4,4,3,2,5
6609,2,2,4,2,5
6610,5,4,5,1,5
6611,1,5,2,1,5
6612,3,3,5,2,2
6613,2,2,4,1,2
6614,2,3,4,1,5
6615,4,4,1,5,1
6616,2,5,3,4,1
6617,2,2,3,3,1
6618,1,5,5,1,3
6619,3,2,2,1,1
6620,3,4,3,1,3
6621,1,2,4,4,2
6622,2,4,2,5,5
6623,2,3,5,5,3
6624,1,1,1,5,2
6625,3,5,4,4,4
6626,3,1,5,5,3
6627,2,2,3,2,4
6628,1,5,2,3,2
6629,4,2,4,4,3
6630,4,2,1,1,4
6631,1,3,1,2,1
6632,1,4,1,5,1
6633,1,3,3,5,5
6634,4,3,5,5,5
6635,1,3,4,1,1
6636,2,4,5,2,1
6637,5,5,2,4,4
6638,2,3,2,3,1
6639,1,1,4,2,5
6640,2,1,4,2,4
6641,3,2,1,4,4
6642,1,4,1,3,5
6643,4,5,5,5,5
6644,2,3,1,3,5
6645,2,4,1,2,4
6646,1,4,4,1,2
6647,5,3,4,4,5
6648,2,4,5,4,3
6649,5,4,2,3,3
6650,5,2,5,5,3
6651,4,3,5,5,5
6652,2,1,2,4,5
6653,3,5,5,5,1
6654,1,1,5,2,4
6655,3,5,2,5,3
6656,4,1,1,1,5
6657,2,4,5,2,3
6658,1,3,3,5,5
6659,5,3,2,5,1
6660,3,2,2,1,1
6661,5,1,5,2,2
6662,5,4,4,2,3
6663,4,3,1,3,5
6664,4,1,5,3,1
6665,3,4,3,4,4
6666,2,2,5,5,4
6667,1,4,2,4,5
6668,1,2,5,5,5
6669,5,5,5,3,5
6670,5,3,4,2,5
6671,5,2,5,5,4
6672,2,2,4,4,4
6673,3,5,5,1,2
6674,3,4,2,5,1
6675,3,1,3,1,5
6676,3,1,3,2,2
6677,4,1,1,4,4
6678,5,5,1,4,3
6679,2,5,1,3,1
6680,1,5,3,5,4
6681,1,2,1,5,1
6682,3,5,2,1,4
6683,2,1,4,3,3
6684,4,3,5,1,3
6685,5,5,1,5,2
6686,5,2,1,2,2
6687,4,2,3,3,2
6688,2,1,3,3,3
6689,1,3,3,4,2
6690,2,3,2,5,5
6691,4,2,3,5,5
6692,2,3,1,4,1
6693,3,1,3,3,3
6694,1,4,4,4,2
6695,1,4,2,1,5
6696,4,3,3,5,1
6697,2,4,1,1,3
6698,2,1,5,2,3
6699,5,5,2,1,5
6700,4,4,3,3,1
6701,3,3,2,5,1
6702,4,2,4,1,1
6703,1,4,5,5,4
6704,1,1,2,3,4
6705,4,5,5,2,5
6706,5,3,3,1,2
6707,1,5,3,1,4
6708,4,3,5,4,2
6709,5,5,5,4,4
6710,4,3,2,5,2
6711,1,2,4,3,5
6712,5,4,3,4,5
6713,1,2,3,5,3
6714,3,5,1,2,3
6715,4,4,3,2,5
6716,2,2,3,4,3
6717,3,3,3,1,2
6718,5,2,5,4,1
6719,1,5,3,1,5
6720,5,1,5,4,3
6721,3,4,5,1,5
6722,5,1,4,2,4
6723,3,2,1,5,5
6724,3,3,5,2,3
6725,2,2,4,2,4
6726,4,3,5,3,2
6727,2,3,2,3,1
6728,4,1,2,4,4
6729,2,1,4,3,2
6730,3,1,2,3,1
6731,1,1,4,2,3
6732,5,2,3,4,4
6733,3,5,4,5,2
6734,2,2,1,5,2
6735,3,4,2,4,2
6736,5,5,2,5,4
6737,3,1,2,5,3
6738,3,5,4,4,3
6739,5,3,5,1,1
6740,4,1,4,5,2
6741,1,5,1,5,3
6742,3,2,2,5,5
6743,5,3,2,3,3
6744,2,2,2,4,2
6745,3,3,2,2,3
6746,4,1,1,3,4
6747,2,4,5,4,4
6748,3,4,3,3,3
6749,4,2,2,2,2
6750,5,5,1,1,1
6751,4,2,1,5,2
6752,3,5,4,4,1
6753,4,3,2,3,3
6754,5,1,1,2,4
6755,1,1,1,3,4
6756,2,3,3,1,3
6757,3,1,5,1,5
6758,1,4,5,1,2
6759,1,2,1,1,4
6760,3,1,4,2,4
6761,2,4,2,3,1
6762,3,1,4,1,2
6763,4,3,5,4,3
6764,3,4,5,1,3
6765,3,3,1,3,4
6766,4,2,1,1,4
6767,5,4,1,4,4
6768,3,2,1,3,1
6769,4,4,3,3,2
6770,3,3,4,2,2
6771,1,2,4,3,2
6772,3,4,4,2,1
6773,3,3,4,2,5
6774,2,4,4,3,3
6775,1,4,5,1,4
6776,5,2,4,3,3
6777,5,4,1,5,4
6778,4,3,2,3,3
6779,1,3,4,4,3
6780,4,4,1,1,1
6781,4,2,2,5,4
6782,3,3,4,3,5
6783,2,3,2,2,4
6784,3,5,3,2,1
6785,2,4,1,2,2
6786,2,1,2,1,5
6787,1,2,3,5,4
6788,2,2,5,2,1
6789,4,5,4,4,3
6790,2,5,1,3,3
6791,5,5,4,5,5
6792,5,5,2,4,5
6793,2,4,1,5,2
6794,5,5,1,5,5
6795,2,3,1,1,1
6796,5,2,4,5,2
6797,5,2,1,5,2
6798,1,4,3,1,4
6799,2,3,1,5,3
6800,2,1,2,1,1
6801,4,5,4,3,4
6802,4,5,3,2,1
6803,2,5,3,5,5
6804,3,4,1,5,5
6805,4,3,5,3,1
6806,2,2,3,1,1
6807,1,5,3,3,3
6808,4,2,4,1,4
6809,1,5,3,4,2
6810,4,2,4,4,4
6811,3,3,3,4,4
6812,2,2,3,2,1
6813,1,3,4,1,4
6814,4,3,2,1,4
6815,2,3,4,5,1
6816,5,3,5,2,2
6817,1,3,4,3,3
6818,1,2,1,3,4
6819,1,4,5,1,5
6820,2,3,1,5,2
6821,1,2,1,3,1
6822,3,3,3,5,2
6823,1,2,1,5,1
6824,1,3,2,5,1
6825,1,4,1,1,3
6826,4,3,2,5,5
6827,4,1,2,5,4
6828,4,1,3,4,5
6829,3,2,4,4,2
6830,4,2,1,5,3
6831,2,5,3,1,5
6832,4,1,2,4,1
6833,5,5,5,4,4
6834,4,1,2,4,4
6835,3,4,2,1,5
6836,5,1,3,5,3
6837,5,3,4,5,5
6838,2,2,2,2,2
6839,4,3,1,1,2
6840,4,1,1,3,5
6841,3,3,2,1,1
6842,3,2,5,2,2
6843,4,5,3,1,5
6844,1,4,5,1,3
6845,4,4,3,3,2
6846,4,2,4,5,3
6847,1,1,5,2,3
6848,4,3,5,4,1
6849,4,5,5,5,5
6850,3,1,2,4,3
6851,5,5,4,5,1
6852,4,4,5,3,2
6853,5,2,1,4,2
6854,2,5,5,4,2
6855,1,1,5,2,3
6856,2,1,5,1,2
6857,2,5,3,4,2
6858,3,5,1,5,4
6859,5,2,2,3,1
6860,5,1,5,2,3
6861,5,2,4,3,5
6862,4,4,2,5,5
6863,4,1,4,4,4
6864,3,2,1,2,4
6865,4,5,3,5,5
6866,2,2,5,5,2
6867,1,4,4,5,5
6868,4,1,5,4,5
6869,1,5,1,5,1
6870,4,2,1,1,3
6871,1,5,4,4,2
6872,4,3,5,4,2
6873,1,3,3,1,2
6874,4,3,3,1,3
6875,1,5,2,3,1
6876,3,3,4,2,2
6877,2,2,4,5,1
6878,1,4,4,5,3
6879,2,5,3,4,3
6880,2,3,4,3,1
6881,4,5,2,4,5
6882,5,1,2,3,4
6883,3,1,3,1,1
6884,1,5,1,2,1
6885,3,3,5,3,2
6886,5,3,1,4,4
6887,1,2,3,1,3
6888,3,5,5,2,3
6889,3,5,1,1,5
6890,5,5,4,1,5
6891,3,5,4,5,2
6892,5,3,1,2,3
6893,5,5,5,3,1
6894,4,3,2,5,4
6895,2,4,5,3,2
6896,1,1,3,4,2
6897,2,5,4,5,4
6898,1,2,1,5,4
6899,2,1,1,5,1
6900,5,1,3,3,2
6901,1,5,3,1,2
6902,3,3,1,1,2
6903,2,1,5,2,3
6904,4,4,1,4,4
6905,5,4,2,3,4
6906,4,4,4,5,4
6907,2,3,3,4,4
6908,1,1,2,1,3
6909,1,2,4,2,3
6910,2,4,4,4,2
6911,1,4,4,3,4
6912,5,1,5,5,4
6913,5,5,1,5,3
6914,5,2,5,4,4
6915,4,2,3,4,1
6916,2,4,1,5,4
6917,3,3,5,4,1
6918,3,2,2,2,2
6919,1,1,4,2,3
6920,4,3,4,3,5
6921,5,1,5,2,1
6922,5,1,5,5,4
6923,4,3,1,1,1
6924,2,1,2,2,2
6925,5,4,3,2,2
6926,2,3,1,5,4
6927,4,5,2,5,1
6928,2,3,3,5,5
6929,3,2,3,4,1
6930,3,5,5,4,1
6931,1,3,2,2,2
6932,5,5,4,2,1
6933,4,4,3,2,3
6934,2,5,1,1,3
6935,5,1,4,1,4
6936,1,4,2,1,4
6937,4,5,2,5,1
6938,1,5,3,2,1
6939,2,4,4,2,1
6940,2,4,3,4,1
6941,4,2,3,5,1
6942,1,4,5,5,1
6943,4,5,4,4,1
6944,3,3,5,1,2
6945,4,2,4,3,2
6946,3,5,3,2,3
6947,5,4,4,1,5
6948,5,5,5,4,2
6949,2,1,1,3,4
6950,1,4,3,1,2
6951,2,3,3,3,2
6952,4,4,4,4,4
6953,5,5,3,4,4
6954,1,4,1,3,1
6955,3,5,2,2,3
6956,3,2,2,2,3
6957,5,1,2,5,2
6958,1,1,5,1,4
6959,3,4,1,4,3
6960,3,2,4,4,4
6961,2,2,2,1,2
6962,5,1,4,1,5
6963,3,5,5,5,3
6964,5,5,3,5,3
6965,5,3,5,3,4
6966,3,2,2,2,4
6967,2,5,5,5,1
6968,3,4,4,5,4
6969,5,2,4,5,3
6970,5,3,5,5,5
6971,3,1,1,4,3
6972,3,5,2,3,5
6973,1,3,2,3,1
6974,1,1,2,3,5
6975,4,2,1,5,3
6976,2,1,3,5,3
6977,2,3,4,4,5
6978,4,2,1,3,1
6979,2,4,4,5,5
6980,5,2,3,5,5
6981,4,5,5,3,4
6982,3,2,4,4,1
6983,1,2,3,3,3
6984,2,5,3,1,3
6985,3,4,1,3,2
6986,3,1,5,4,5
6987,3,1,1,4,2
6988,1,1,2,5,5
6989,5,1,1,3,2
6990,4,2,1,5,5
6991,1,5,5,4,3
6992,2,4,3,4,2
6993,5,2,5,2,3
6994,2,3,1,4,3
6995,2,1,2,1,3
6996,4,2,2,4,4
6997,1,4,1,3,1
6998,5,5,3,3,2
6999,2,4,1,1,5
7000,4,3,1,2,4
7001,5,3,1,3,2
7002,3,3,1,3,3
7003,1,5,3,5,2
7004,1,4,2,4,5
7005,4,3,5,4,3
7006,3,2,1,5,5
7007,5,2,3,5,1
7008,1,4,3,5,4
7009,1,1,3,3,4
7010,3,5,3,5,1
7011,1,1,4,3,2
7012,4,2,5,1,3
7013,1,4,5,5,4
7014,4,2,1,4,3
7015,5,1,2,5,4
7016,4,1,3,4,3
7017,5,3,2,5,4
7018,5,4,3,5,5
7019,4,4,5,5,4
7020,1,1,2,5,1
7021,3,5,5,3,4
7022,1,1,2,3,1
7023,1,5,2,1,2
7024,5,5,5,5,1
7025,4,5,3,4,4
7026,3,5,1,4,3
7027,3,5,1,4,2
7028,3,4,2,5,4
7029,4,3,1,3,1
7030,2,5,2,3,4
7031,5,3,5,3,4
7032,1,4,1,3,5
7033,4,2,4,3,3
7034,5,1,4,1,3
7035,1,2,3,1,4
7036,5,5,5,2,2
7037,1,2,5,3,1
7038,3,2,1,3,5
7039,2,4,5,4,1
7040,3,2,4,2,4
7041,4,3,1,1,3
7042,4,4,2,2,1
7043,4,4,4,3,3
7044,1,4,1,1,3
7045,3,5,2,4,2
7046,3,1,1,2,4
7047,4,1,3,4,4
7048,5,1,2,5,2
7049,4,3,4,5,4
7050,5,1,1,4,5
7051,4,5,2,4,2
7052,3,1,5,5,2
7053,1,4,3,3,2
7054,4,4,4,5,3
7055,2,3,5,4,2
7056,3,3,1,2,1
7057,5,4,1,4,2
7058,4,2,3,1,5
7059,2,2,4,2,3
7060,2,2,4,5,3
7061,2,2,5,1,1
7062,4,2,5,3,2
7063,2,2,3,1,2
7064,2,5,5,4,4
7065,5,1,3,5,2
7066,1,4,4,2,2
7067,1,5,1,5,5
7068,5,1,1,2,2
7069,1,5,1,1,5
7070,1,3,2,4,2
7071,2,5,3,5,4
7072,1,5,3,1,2
7073,5,3,5,4,2
7074,4,5,2,3,3
7075,4,1,3,1,1
7076,1,1,2,3,2
7077,4,5,4,4,3
7078,5,5,2,5,4
7079,4,3,1,3,1
7080,3,4,4,2,2
7081,1,2,3,1,5
7082,5,3,5,3,1
7083,3,4,1,1,2
7084,5,2,2,1,1
7085,5,3,5,1,2
7086,3,1,2,4,4
7087,2,2,5,5,5
7088,2,1,3,1,3
7089,4,4,5,2,2
7090,2,4,2,1,4
7091,4,3,3,5,2
7092,3,1,2,1,2
7093,5,3,5,1,2
7094,2,4,3,3,5
7095,3,1,1,5,4
7096,5,5,5,2,4
7097,3,2,2,3,1
7098,3,2,2,3,2
7099,2,3,2,2,3
7100,2,5,2,5,1
7101,4,4,3,1,4
7102,4,3,3,2,5
7103,4,5,4,2,2
7104,1,4,5,5,4
7105,5,4,4,3,2
7106,1,3,2,3,4
7107,2,1,1,5,4
7108,2,3,4,4,5
7109,3,5,1,3,3
7110,5,1,5,3,5
7111,5,2,1,4,4
7112,3,1,2,2,2
7113,4,5,3,2,3
7114,5,1,5,1,2
7115,4,1,5,1,1
7116,4,2,2,4,4
7117,3,2,3,1,2
7118,2,2,5,3,1
7119,5,1,1,2,4
7120,5,5,1,5,2
7121,2,5,1,5,4
7122,5,2,2,3,1
7123,5,2,5,1,4
7124,1,5,1,3,1
7125,1,5,2,1,4
7126,2,2,2,4,3
7127,3,1,2,3,1
7128,3,3,4,2,1
7129,5,4,2,1,1
7130,2,2,4,4,2
7131,5,5,5,3,1
7132,4,4,3,1,5
7133,5,2,3,1,2
7134,4,2,4,3,5
7135,2,1,1,5,3
7136,2,5,3,2,1
7137,4,5,4,5,2
7138,1,2,2,1,3
7139,3,2,3,3,2
7140,2,5,1,3,4
7141,4,1,5,3,4
7142,3,2,1,1,5
7143,3,2,3,3,1
7144,5,1,3,3,3
7145,1,4,5,1,5
7146,3,3,3,2,2
7147,3,4,2,4,2
7148,2,4,3,5,4
7149,4,3,3,4,4
7150,2,4,4,4,1
7151,5,5,4,5,1
7152,2,4,5,4,5
7153,2,1,2,1,3
7154,4,2,1,5,2
7155,2,4,4,1,5
7156,2,3,2,1,2
7157,5,1,4,5,1
7158,4,5,4,2,4
7159,3,3,4,1,1
7160,2,2,2,1,1
7161,5,4,2,3,3
7162,4,3,5,2,1
7163,2,2,2,3,1
7164,5,1,4,3,1
7165,1,3,3,4,1
7166,1,4,2,5,2
7167,2,1,3,4,5
7168,3,1,2,5,1
7169,3,2,4,1,3
7170,4,1,5,5,4
7171,2,1,1,1,3
7172,3,4,3,2,2
7173,3,4,4,2,5
7174,5,4,1,4,5
7175,5,1,1,3,4
7176,5,4,1,5,1
7177,5,5,4,3,3
7178,4,1,1,3,4
7179,2,4,1,4,1
7180,5,2,5,4,2
7181,5,4,4,3,2
7182,4,2,5,1,3
7183,1,3,2,1,4
7184,4,4,4,4,5
7185,1,5,4,1,1
7186,5,5,2,1,3
7187,5,1,3,5,2
7188,3,2,2,1,4
7189,4,5,5,2,5
7190,5,3,3,3,2
7191,4,1,5,1,5
7192,2,5,5,4,4
7193,5,4,2,5,2
7194,2,1,2,1,4
7195,5,1,1,2,3
7196,4,3,3,5,4
7197,3,3,2,5,4
7198,4,1,5,2,3
7199,4,5,5,3,1
7200,4,1,4,3,5
7201,2,1,2,1,4
7202,1,5,1,2,2
7203,5,4,4,3,5
7204,2,5,3,3,3
7205,2,3,3,4,3
7206,5,5,2,3,3
7207,1,1,3,2,1
7208,1,4,1,5,5
7209,5,4,3,2,2
7210,5,4,5,1,3
7211,2,1,4,5,5
7212,4,3,2,2,4
7213,1,3,2,2,2
7214,5,1,5,3,3
7215,4,3,1,5,1
7216,4,2,1,4,2
7217,4,3,4,3,5
7218,5,1,2,5,1
7219,5,3,3,5,3
7220,3,5,3,3,2
7221,5,4,2,2,4
7222,2,1,5,4,3
7223,2,3,1,1,1
7224,2,4,3,1,4
7225,3,3,1,1,1
7226,3,5,5,5,1
7227,4,5,3,1,3
7228,5,5,4,5,4
7229,1,4,5,1,1
7230,3,3,5,4,5
7231,1,2,3,1,1
7232,2,3,4,5,3
7233,3,1,2,3,5
7234,2,4,3,4,3
7235,1,2,4,4,3
7236,2,1,4,2,1
7237,4,1,1,3,2
7238,1,1,5,1,1
7239,1,3,2,4,3
7240,4,2,2,2,2
7241,1,4,5,5,3
7242,1,1,1,1,5
7243,5,2,2,5,3
7244,4,5,1,5,2
7245,3,1,2,3,2
7246,3,5,4,5,4
7247,4,2,5,1,4
7248,2,3,1,3,1
7249,4,1,5,5,2
7250,4,1,3,3,2
7251,1,1,4,2,2
7252,5,1,5,5,3
7253,5,2,4,4,2
7254,1,1,2,5,4
7255,1,2,2,2,5
7256,5,4,3,2,4
7257,5,4,2,2,2
7258,5,5,5,3,4
7259,3,2,3,4,2
7260,4,1,5,1,1
7261,5,4,5,3,3
7262,5,3,2,5,4
7263,5,4,3,5,5
7264,4,3,5,2,4
7265,1,3,5,2,2
7266,2,3,2,4,1
7267,3,2,5,3,3
7268,4,1,1,2,3
7269,5,4,4,4,4
7270,3,5,5,1,5
7271,2,2,2,1,1
7272,4,2,4,3,1
7273,2,5,5,4,4
7274,1,4,5,2,2
7275,1,3,1,1,2
7276,5,3,5,2,4
7277,1,4,1,3,5
7278,1,2,2,4,2
7279,1,2,5,5,1
7280,2,3,3,4,2
7281,3,2,2,5,2
7282,3,3,5,4,3
7283,3,2,5,4,5
7284,1,4,1,5,1
7285,3,4,3,1,3
7286,2,2,1,1,2
7287,1,2,4,5,5
7288,5,1,4,3,4
7289,4,2,4,5,5
7290,2,3,3,2,5
7291,5,2,1,1,4
7292,4,2,1,5,3
7293,4,5,4,1,5
7294,2,3,3,2,2
7295,3,5,2,2,1
7296,2,1,3,5,2
7297,2,4,2,3,4
7298,5,1,2,2,1
7299,4,4,1,3,4
7300,1,2,5,5,5
7301,5,5,3,1,2
7302,2,1,3,3,2
7303,5,3,1,5,1
7304,1,5,1,1,3
7305,1,2,1,2,5
7306,5,5,2,1,5
7307,1,3,4,3,2
7308,4,3,5,2,1
7309,4,1,5,3,3
7310,4,5,5,4,4
7311,4,1,3,1,5
7312,5,3,4,1,5
7313,2,4,2,5,2
7314,2,3,3,4,3
7315,2,3,3,1,2
7316,1,2,2,2,4
7317,4,3,2,4,5
7318,1,4,4,2,1
7319,5,4,4,5,3
7320,4,1,5,1,2
7321,3,2,3,2,3
7322,3,2,4,2,4
7323,3,5,3,1,3
7324,2,4,1,5,2
7325,1,5,3,4,4
7326,5,5,1,4,2
7327,1,2,5,2,3
7328,4,1,1,4,1
7329,5,2,5,3,2
7330,2,2,5,1,4
7331,2,1,5,5,1
7332,3,4,3,1,1
7333,3,3,1,5,4
7334,1,4,2,1,1
7335,1,2,1,1,1
7336,5,2,4,5,2
7337,1,4,1,4,2
7338,3,4,3,3,5
7339,2,5,1,2,3
7340,3,4,5,1,1
7341,2,3,4,4,4
7342,3,3,3,3,4
7343,1,3,5,1,4
7344,5,3,3,5,1
7345,5,3,5,3,2
7346,5,2,1,2,5
7347,1,5,4,4,1
7348,2,3,3,4,2
7349,3,1,5,5,2
7350,4,2,1,1,1
7351,3,1,3,5,5
7352,1,5,3,2,3
7353,3,3,1,3,2
7354,5,2,2,3,4
7355,1,5,4,2,4
7356,4,5,3,1,2
7357,5,1,1,2,5
7358,4,3,2,2,4
7359,4,4,4,3,5
7360,4,4,2,3,4
7361,3,3,2,3,2
7362,4,1,5,5,2
7363,1,4,1,4,2
7364,1,1,3,2,4
7365,1,3,5,3,1
7366,3,2,2,5,4
7367,2,5,3,1,3
7368,2,3,1,5,1
7369,4,5,1,1,2
7370,5,5,5,1,3
7371,5,1,5,3,3
7372,5,1,1,2,2
7373,1,3,3,5,3
7374,1,4,1,5,5
7375,5,3,3,4,5
7376,1,2,5,1,3
7377,4,4,4,1,3
7378,1,3,2,5,5
7379,1,3,1,4,4
7380,5,2,5,2,4
7381,4,3,4,4,1
7382,4,2,5,2,2
7383,1,4,3,1,3
7384,1,3,2,1,1
7385,1,4,4,2,2
7386,4,3,3,1,4
7387,1,1,1,2,2
7388,5,3,4,4,4
7389,1,4,1,4,4
7390,1,5,3,4,1
7391,3,1,2,2,3
7392,5,1,3,2,5
7393,5,2,2,1,3
7394,1,2,4,1,1
7395,2,2,5,4,3
7396,2,1,2,1,2
7397,3,3,2,1,4
7398,4,3,5,3,1
7399,2,5,1,3,1
7400,3,4,2,4,3
7401,3,3,3,4,2
7402,3,1,1,5,2
7403,3,4,2,1,3
7404,5,4,1,3,1
7405,2,3,3,5,5
7406,5,1,5,3,2
7407,3,3,4,4,1
7408,5,2,3,5,2
7409,2,5,5,1,5
7410,1,5,1,2,3
7411,4,4,4,1,4
7412,1,2,2,5,1
7413,1,5,1,5,1
7414,4,5,4,3,3
7415,4,4,5,1,3
7416,5,4,5,3,4
7417,2,5,1,4,1
7418,2,1,1,3,3
7419,5,1,5,2,4
7420,2,1,5,1,5
7421,3,4,3,2,2
7422,3,4,5,2,4
7423,1,1,5,3,5
7424,1,1,2,2,4
7425,2,5,3,2,2
7426,3,1,2,4,4
7427,2,2,4,5,5
7428,5,1,3,5,5
7429,3,1,3,3,5
7430,5,2,2,4,3
7431,4,4,1,4,2
7432,4,2,5,5,3
7433,1,4,3,4,2
7434,3,3,3,4,5
7435,1,4,2,1,3
7436,2,1,2,1,5
7437,2,1,3,2,1
7438,4,3,3,4,4
7439,1,2,5,5,3
7440,5,2,2,2,2
7441,2,2,2,2,3
7442,1,3,2,2,2
7443,4,3,5,1,1
7444,1,4,3,4,1
7445,4,2,3,4,5
7446,3,2,2,2,4
7447,1,2,5,5,4
7448,3,1,5,4,1
7449,1,4,2,3,4
7450,4,4,1,2,3
7451,4,5,2,3,2
7452,5,5,3,5,1
7453,5,5,4,2,5
7454,3,1,5,4,1
7455,4,1,2,2,3
7456,5,4,3,4,4
7457,2,5,5,1,1
7458,2,5,2,3,3
7459,1,5,1,1,3
7460,3,3,2,5,3
7461,1,5,5,4,2
7462,5,4,1,3,5
7463,4,4,5,1,5
7464,4,4,5,4,5
7465,4,3,4,2,3
7466,5,3,4,5,5
7467,1,4,3,5,1
7468,1,4,3,2,3
7469,2,3,5,5,1
7470,1,2,3,5,5
7471,3,2,5,5,4
7472,3,1,5,4,3
7473,3,1,2,1,5
7474,3,3,4,1,2
7475,2,1,4,3,1
7476,3,5,3,3,3
7477,2,1,1,4,1
7478,5,1,5,3,3
7479,3,4,2,3,5
7480,4,3,3,3,4
7481,3,2,1,2,5
7482,4,3,3,2,1
7483,5,4,4,5,5
7484,1,5,5,5,4
7485,5,5,1,5,3
7486,4,4,3,3,1
7487,4,4,3,5,3
7488,1,4,5,2,1
7489,4,2,3,2,2
7490,2,3,4,2,5
7491,1,1,2,5,2
7492,5,2,1,4,4
7493,4,2,3,2,3
7494,5,4,5,1,3
7495,3,2,3,4,5
7496,3,4,2,2,2
7497,2,5,4,5,1
7498,5,2,3,4,3
7499,2,3,1,4,4
7500,5,3,3,2,5
7501,1,2,2,2,1
7502,4,5,1,5,4
7503,4,2,1,5,2
7504,2,5,4,3,2
7505,5,1,3,4,4
7506,2,2,3,2,3
7507,4,2,5,1,3
7508,3,2,4,2,4
7509,3,5,3,1,4
